entry_filter,cost_bps_per_side,period,policy,quarter,trades,tickers,signal_dates,win_rate_pct,mean_net_return_pct,median_net_return_pct,p10_net_return_pct,worst_net_return_pct,loss_at_least_10pct_rate,mean_winner_pct,mean_loser_pct,median_excess_spy_pp,mean_excess_spy_pp,beat_spy_pct,date_balanced_median_return_pct,date_balanced_median_excess_spy_pp,median_return_without_3_largest_dates_pct,median_adverse_excursion_pct,median_sessions_to_exit,positive_quarters_min30,quarters_min30,positive_sectors_min30,sectors_min30,sample_flag
all_drops,0,older,trailing_close_10,2025Q4,198,190,33,51.010101010101,1.2161127037647335,0.47958974439433755,-10.628751013787513,-17.67803080163223,14.646464646464647,9.630307542629994,-7.545059241857856,-1.17304296001306,0.23349120013911864,48.484848484848484,-0.714637417287528,-1.4994569552158055,0.542179634467943,-5.8310698137022,29.0,1,1,1,1,descriptive only
all_drops,0,recent,hold_20,2026Q1,339,279,47,47.49262536873156,1.6231570560685002,-0.6124385404985833,-13.233314673740905,-39.372247890501285,19.174041297935105,12.961290862974932,-8.63212127489743,-0.12131103544766875,1.0373197167076365,49.557522123893804,-1.7992177314211322,-1.3358094618855398,0.16831868337385814,-8.029197080291961,20.0,0,1,1,5,descriptive only
all_drops,0,recent,hold_20,2026Q2,289,245,58,53.979238754325266,1.4009490449653221,0.6369426751592355,-12.667278457994906,-34.96545370796868,16.955017301038062,10.292928696949717,-9.028741373903593,-1.1565911083629254,-0.8674972209383738,45.32871972318339,-0.034469063958070256,-2.7840896940941997,1.0619469026548645,-7.974693681428702,20.0,1,1,4,5,descriptive only
all_drops,0,recent,hold_20,2026Q3,69,69,15,63.76811594202898,3.4140766640926845,4.015810276679854,-16.208602102634234,-29.308673568299028,17.391304347826086,11.76427403213274,-11.282270703657817,1.653979331887978,0.9171743037595114,53.62318840579711,4.015810276679854,1.393599862227135,4.790552967667638,-6.38618773566183,20.0,1,1,0,0,descriptive only
all_drops,0,recent,hold_30,2026Q1,339,279,47,46.017699115044245,2.7053908555691852,-1.266931131839466,-15.162552989624754,-36.12286067547341,23.008849557522122,17.24718350627885,-9.69089140405217,-0.5435783580600155,2.1088783977318855,48.67256637168141,0.6939542415664524,-1.2590320794460093,0.345736888368009,-9.995285242810004,30.0,0,1,1,5,descriptive only
all_drops,0,recent,hold_30,2026Q2,289,245,58,54.67128027681662,3.1343599055952045,2.099483204134356,-13.95923976254791,-41.473975126669735,17.647058823529413,13.859601320658578,-9.801427449977416,-0.6300677158617041,0.5004310013998201,47.40484429065744,2.155020514730049,-1.9323422106779564,2.847481758319992,-9.150468587296078,30.0,1,1,5,5,descriptive only
all_drops,0,recent,hold_30,2026Q3,69,69,15,62.31884057971014,7.626775724814758,5.327653614985106,-10.9189709864233,-19.995663721610935,13.043478260869565,17.28272861329222,-8.342684821513357,2.340490020791486,4.4326999899983965,53.62318840579711,6.272844334110939,2.634279196421797,8.002330775954158,-7.2993610721521,30.0,1,1,0,0,descriptive only
all_drops,0,recent,recovery_30,2026Q1,339,279,47,56.342182890855455,0.1550414349714604,3.0869540130402218,-14.764359210791323,-36.12286067547341,20.64896755162242,8.277636668961371,-10.327497008893896,2.7409630260194495,0.4757752076963239,59.29203539823009,2.859147627388076,1.5134673566116308,4.319145594471485,-7.785651878458411,30.0,1,1,2,5,descriptive only
all_drops,0,recent,recovery_30,2026Q2,289,245,58,65.39792387543253,2.399602537706983,5.809440340553396,-11.961060389983732,-41.473975126669735,13.84083044982699,8.845527811523054,-9.78319622980539,4.191438356966759,0.2449163606766531,60.553633217993074,4.295880296691368,2.7021116343061697,4.952808148771148,-7.744749672407892,23.0,1,1,5,5,descriptive only
all_drops,0,recent,recovery_30,2026Q3,69,69,15,72.46376811594203,6.0110469078412825,6.132491186839006,-9.01562013200739,-19.995663721610935,10.144927536231885,11.679958312461146,-8.9071409990531,5.858333718095299,4.019886999582906,69.56521739130434,6.132491186839006,4.514529469689489,7.303643724696363,-5.6058127225483645,17.0,1,1,0,0,descriptive only
all_drops,0,recent,recovery_stop_10,2026Q1,339,279,47,49.26253687315634,-1.0567885317011718,-1.065691108636857,-13.148684407984188,-25.793735099025085,30.678466076696164,8.43854594243444,-10.27609584089098,0.8899706992651639,-0.784080628486902,51.62241887905604,-1.1971331810663899,-1.2590320794460093,1.5162454873646203,-7.785651878458411,12.0,0,1,2,5,descriptive only
all_drops,0,recent,recovery_stop_10,2026Q2,289,245,58,58.47750865051903,1.3268777531878129,4.4319564335785655,-11.680673906999045,-15.42590431738623,22.837370242214533,8.914427033278429,-9.358920816273136,2.5739170768245945,-0.35338237469275985,54.67128027681662,1.1652057304750385,-0.3387091285114441,3.62968067999081,-7.744749672407892,12.0,1,1,5,5,descriptive only
all_drops,0,recent,recovery_stop_10,2026Q3,69,69,15,63.76811594202898,1.2895856125758554,5.807337649597799,-16.106150864829313,-21.401662049861493,26.08695652173913,9.092993449269906,-12.444412180005672,4.2590674071281365,0.34745028651331966,62.31884057971014,5.548479541474283,4.514529469689489,5.807337649597799,-5.6058127225483645,10.0,1,1,0,0,descriptive only
all_drops,0,recent,trailing_close_10,2026Q1,339,279,47,38.05309734513274,-0.610790373166534,-4.63488460083239,-12.634517304706241,-25.793735099025085,22.418879056047196,12.348882893196526,-8.571732522503842,-4.032276628462994,-0.9871115904172765,38.05309734513274,-3.112490855673772,-4.44064088359702,-2.556818181818188,-7.599516410692708,19.0,0,1,0,5,descriptive only
all_drops,0,recent,trailing_close_10,2026Q2,289,245,58,44.29065743944637,1.7970940163560531,-3.104140069305117,-11.113422625868896,-15.42590431738623,16.608996539792386,13.979465901476697,-7.888269966845454,-3.700566052114096,-0.13176271543651324,39.44636678200692,-1.7477692888078795,-3.434612737987022,-3.239145416953837,-7.56685664182376,19.0,0,1,2,5,descriptive only
all_drops,0,recent,trailing_close_10,2026Q3,69,69,15,50.72463768115942,3.2991540548917095,2.170050761421316,-15.329704044286105,-21.401662049861493,24.637681159420293,16.120905929675637,-9.899708169150571,-1.660798342252201,1.2592012191756183,49.275362318840585,2.792680383093832,-1.1800455982499845,5.327653614985106,-6.38618773566183,30.0,1,1,0,0,descriptive only
all_drops,10,older,hold_20,2024Q3,26,26,11,73.07692307692307,3.90993001149887,3.0043751868347846,-6.422381304276365,-25.38608855286458,7.6923076923076925,8.412542520315723,-8.31144679814687,0.07459022178344377,1.555888667109159,50.0,1.1575606601616717,-0.7719668724536777,-1.2596178571808836,-2.572570577323263,20.0,0,0,0,0,small (<30 trades)
all_drops,10,older,hold_20,2024Q4,222,203,46,53.6036036036036,1.7723066626603676,0.9165406692713374,-10.097431617755408,-29.197515280525376,10.36036036036036,8.987071582728479,-6.5631984391658955,-0.7674785308274479,0.2793337325401187,46.3963963963964,-0.8466130387607074,-0.8766671130654047,-0.4349158053807922,-5.346743725961172,20.0,1,1,0,2,descriptive only
all_drops,10,older,hold_20,2025Q1,275,240,50,31.636363636363633,-4.501254877864815,-4.160861739755751,-16.669736552391925,-39.12915463672615,27.636363636363637,6.409414264679831,-9.550341129999836,-0.2665871490129206,-0.29927598916288006,49.09090909090909,-2.893163698376924,0.18252710233736535,-4.160861739755751,-9.466518917207534,20.0,0,1,0,4,descriptive only
all_drops,10,older,hold_20,2025Q2,408,363,47,83.82352941176471,8.827197385164789,7.99107072917149,-1.8704905639637803,-35.29880932609583,3.1862745098039214,11.585477628586547,-5.465709330747952,-1.0910106450618078,-0.47742780570867965,44.85294117647059,4.222136207905924,-0.3890654018589679,3.7793522300298754,-5.372873067621692,20.0,1,1,5,5,descriptive only
all_drops,10,older,hold_20,2025Q3,194,185,48,60.30927835051546,3.1640526673579386,1.863556883860984,-9.016565639648093,-24.99296292089983,8.24742268041237,9.628704051528,-6.658859176121246,0.060248410980545675,1.425744792069215,51.03092783505154,0.40310506742667895,-1.4909864540595175,1.8196136789815576,-4.399405151015207,20.0,1,1,3,3,descriptive only
all_drops,10,older,hold_20,2025Q4,198,190,33,54.04040404040404,2.0119716951911193,0.814158966918932,-10.253364415262448,-27.553796568395093,11.11111111111111,9.777260957134956,-7.118643151270317,0.18068178485087794,1.0190839728814154,51.010101010101,0.7830898634788808,-0.09312906607816807,1.6504009087613847,-5.8310698137022,20.0,1,1,1,1,descriptive only
all_drops,10,older,hold_30,2024Q3,26,26,11,65.38461538461539,6.389182874753304,4.483525432285429,-15.53476316531449,-36.787416958973395,15.384615384615385,16.377448060828193,-12.477540254499267,1.8220426972950787,3.3259217276949338,53.84615384615385,1.2548468964588055,-0.2405084731389895,0.6362312590100894,-4.390785713684875,30.0,0,0,0,0,small (<30 trades)
all_drops,10,older,hold_30,2024Q4,222,203,46,52.25225225225225,1.9828367008355798,0.46660955547744853,-12.085813885004885,-37.06135914633661,14.864864864864865,10.76569379956809,-7.628591822305656,-1.625219300566061,0.1755360719673494,42.792792792792795,0.34598200261344303,-1.961010755001369,-0.929147938214625,-6.920607284259633,30.0,1,1,1,2,descriptive only
all_drops,10,older,hold_30,2025Q1,275,240,50,23.636363636363637,-7.672725650529726,-7.204511480916576,-24.150428431753586,-44.78783456899183,40.36363636363636,8.790113348836947,-12.768366293190839,-1.0685444581857713,-0.9861144209009174,48.0,-5.601453761936984,0.02005553553397177,-4.211203990355939,-16.33858267716536,30.0,0,1,0,4,descriptive only
all_drops,10,older,hold_30,2025Q2,408,363,47,87.00980392156863,14.17474409502043,12.32839291703498,-1.0513796883106883,-32.44036729497706,1.9607843137254901,17.079117318824224,-5.279076554986112,-1.2304335865061966,0.23081942884635895,47.30392156862745,5.967479628470178,-2.128193313864056,5.659017349935569,-5.503039309694296,30.0,1,1,5,5,descriptive only
all_drops,10,older,hold_30,2025Q3,194,185,48,57.73195876288659,5.327588125645404,1.264522812678781,-9.64956565884281,-22.55249491500613,9.793814432989691,14.061039864768915,-6.601028883889147,-1.83602622393515,2.161845885532552,42.2680412371134,0.7449798922558148,-1.9583338746130885,1.716483740366237,-4.873421122749034,30.0,1,1,3,3,descriptive only
all_drops,10,older,hold_30,2025Q4,198,190,33,56.56565656565656,1.7684418261313783,1.4139542317242348,-13.752848583842933,-41.36738261738261,16.161616161616163,10.597181452667952,-9.729451640986019,0.8390395197343914,0.7472082658040703,52.52525252525253,1.1742945568088308,-0.19138235810253756,2.140327663767494,-6.941327540658704,30.0,1,1,1,1,descriptive only
all_drops,10,older,recovery_30,2024Q3,26,26,11,73.07692307692307,3.3208214243918777,6.221321381404521,-9.185845484092686,-21.297526884852267,11.538461538461538,8.215373813452162,-9.96439220305747,3.869547965811926,1.7838731125339888,69.23076923076923,2.7979335460140753,2.6899900722877845,2.413708657356617,-2.4422961161580603,26.0,0,0,0,0,small (<30 trades)
all_drops,10,older,recovery_30,2024Q4,222,203,46,62.16216216216216,1.6132374960788494,3.6343705825972905,-10.399116363428421,-37.06135914633661,12.162162162162163,7.469262925177665,-8.007375708869207,1.8847616078711549,-0.01787756676779984,57.65765765765766,2.4207136528174553,0.5780422041001265,2.9237864278249925,-5.7411421876268465,30.0,1,1,2,2,descriptive only
all_drops,10,older,recovery_30,2025Q1,275,240,50,40.36363636363636,-5.243711522157357,-3.4328509290742715,-23.974245969346452,-44.78783456899183,34.54545454545455,7.751431693573917,-14.039204796219378,1.5830657851794827,-0.055105434503681335,57.45454545454546,-2.546140952446457,2.012087290784886,-1.570600197055827,-11.031224322103528,30.0,0,1,0,4,descriptive only
all_drops,10,older,recovery_30,2025Q2,408,363,47,88.48039215686273,9.112261168180277,9.113367162487553,-0.5019917547440275,-32.44036729497706,1.715686274509804,11.017512184773842,-5.52168812948519,1.4033696487383178,-0.4078323466277095,54.90196078431373,6.3737630412470825,2.3902007068898445,6.046816581718284,-5.413684526446854,22.0,1,1,5,5,descriptive only
all_drops,10,older,recovery_30,2025Q3,194,185,48,62.371134020618555,3.154236258920115,3.458214026133888,-9.552307643834409,-22.55249491500613,9.793814432989691,9.249953364563785,-6.949623601119393,-0.02436939728029941,0.7431263478717394,50.0,1.6227385238731324,-0.7379394079266717,4.113388268343254,-4.537995431491954,30.0,1,1,3,3,descriptive only
all_drops,10,older,recovery_30,2025Q4,198,190,33,68.18181818181817,1.826699811671471,4.3037985302248005,-11.117436152964572,-41.36738261738261,12.121212121212121,7.358132336913688,-10.026369885276138,2.8134877617053355,0.6282076444138497,64.14141414141415,3.52691612185283,2.5704668450652335,4.288606728897271,-5.653005919393461,29.5,1,1,1,1,descriptive only
all_drops,10,older,recovery_stop_10,2024Q3,26,26,11,73.07692307692307,3.175286322066572,6.221321381404521,-9.17331220256835,-33.154667587966536,11.538461538461538,8.215373813452162,-10.50495115455146,3.869547965811926,1.7529411082473199,69.23076923076923,2.7979335460140753,2.6899900722877845,2.413708657356617,-2.4422961161580603,18.0,0,0,0,0,small (<30 trades)
all_drops,10,older,recovery_stop_10,2024Q4,222,203,46,59.909909909909906,0.94984855666979,3.1428274390915,-11.483603482288288,-19.71758740919942,20.72072072072072,7.356495994277861,-8.62413019840744,1.553202096233014,-0.33750416273449624,55.4054054054054,1.3198737059750498,-0.16520941697806002,1.534176768733586,-5.7411421876268465,19.0,1,1,2,2,descriptive only
all_drops,10,older,recovery_stop_10,2025Q1,275,240,50,35.63636363636364,-4.780217270050134,-8.68003527441128,-16.334239932938292,-27.017166782721336,42.54545454545455,7.257503945733049,-11.445170259579806,-0.7383003264296306,-0.19179615213679913,48.36363636363637,-3.5192020033196685,0.9448379748517868,-5.491702867268488,-10.559868387229443,18.0,0,1,0,4,descriptive only
all_drops,10,older,recovery_stop_10,2025Q2,408,363,47,85.5392156862745,8.235126384208202,9.021916326884261,-4.8629038943147345,-27.93571766951609,6.372549019607843,11.050802540915777,-8.420313932587453,1.3183402129720365,-0.40910554476803157,53.92156862745098,6.141194412536222,1.988571190090993,5.998697889403504,-5.413684526446854,19.0,1,1,5,5,descriptive only
all_drops,10,older,recovery_stop_10,2025Q3,194,185,48,61.855670103092784,2.8404238106191064,3.458214026133888,-11.192259656453007,-24.19109486182046,13.917525773195877,9.322240357126827,-7.670630048582601,-0.02436939728029941,0.75895720798006,50.0,1.6227385238731324,-0.7379394079266717,4.113388268343254,-4.537995431491954,23.5,1,1,3,3,descriptive only
all_drops,10,older,recovery_stop_10,2025Q4,198,190,33,66.16161616161617,1.8491599699908217,4.1700759766862046,-11.324906129393534,-15.165526582085443,20.707070707070706,7.425682932663791,-9.054190897324983,2.685620627059282,0.9089180223884535,62.62626262626263,3.526073926073936,2.531661706097643,3.7214840310168973,-5.653005919393461,15.0,1,1,1,1,descriptive only
all_drops,10,older,trailing_close_10,2024Q3,26,26,11,65.38461538461539,4.065962234178518,2.605821101685346,-9.188579642263644,-33.154667587966536,11.538461538461538,11.530688307850529,-10.034075904979723,1.0979435421136774,1.5107037699371435,53.84615384615385,0.6362312590100894,-0.6710687196058274,0.6362312590100894,-4.001990595158383,30.0,0,0,0,0,small (<30 trades)
all_drops,10,older,trailing_close_10,2024Q4,222,203,46,47.74774774774775,0.4648917292151612,-0.9792515431718884,-11.410499179465626,-19.71758740919942,18.01801801801802,9.51487199319633,-7.804917822353838,-3.0983455416921712,-0.859886515915287,40.090090090090094,-2.920108813653072,-3.53831592818295,-2.5534084090746756,-6.1239807402608815,30.0,0,1,1,2,descriptive only
all_drops,10,older,trailing_close_10,2025Q1,275,240,50,21.818181818181817,-5.915266729589415,-8.299697932399342,-14.478505658814456,-27.017166782721336,35.27272727272727,7.108135985302084,-9.549704696535882,-1.3984681028157748,-0.34202711906568406,42.54545454545455,-7.687302105163895,-0.8275345907239555,-8.344700486154299,-9.620991253644318,20.0,0,1,0,4,descriptive only
all_drops,10,older,trailing_close_10,2025Q2,408,363,47,80.88235294117648,11.236897677276643,9.98674242009674,-5.776747074722885,-27.93571766951609,6.127450980392156,15.605577668542256,-7.245979208847118,-2.2871887780782183,-0.6759698061217552,43.872549019607845,5.821836326042984,-0.9351461481097885,4.713450926065277,-5.445825059105019,30.0,1,1,5,5,descriptive only
all_drops,10,older,trailing_close_10,2025Q3,194,185,48,57.21649484536082,4.136903420115106,1.1847895065384084,-10.522721724698469,-18.285191091273845,11.855670103092782,12.323741178632684,-6.811759124408404,-1.83602622393515,1.4770008938142585,41.75257731958763,0.7441350806044245,-2.1622967367913803,1.5610549459636358,-4.725826193519067,30.0,1,1,3,3,descriptive only
all_drops,10,older,trailing_close_10,2025Q4,198,190,33,51.010101010101,1.0138827083526274,0.27883132332663374,-10.807314947825892,-17.842510260570023,15.656565656565657,9.411265969118256,-7.729784398217771,-1.1706992178352083,0.23302468425472694,48.484848484848484,-0.9130097701001316,-1.4964610372233622,0.34129615867480867,-5.8310698137022,29.0,1,1,1,1,descriptive only
all_drops,10,recent,hold_20,2026Q1,339,279,47,46.312684365781706,1.4201137852272159,-0.8110150868712029,-13.406674684382772,-39.49338226035043,19.469026548672566,13.062576892177477,-8.623109883955154,-0.1210686557564511,1.0352471498410891,49.557522123893804,-1.9954230905991022,-1.3331405119117345,-0.03181781749200807,-8.029197080291961,20.0,0,1,1,5,descriptive only
all_drops,10,recent,hold_20,2026Q2,289,245,58,52.595155709342556,1.198349746174194,0.4358698626214741,-12.841769410126783,-35.0953928613993,16.955017301038062,10.340357448068758,-8.944607704102987,-1.1542802370175576,-0.8657639597576796,45.32871972318339,-0.23420039449960628,-2.778527077322785,0.8600249308214014,-7.974693681428702,20.0,1,1,4,5,descriptive only
all_drops,10,recent,hold_20,2026Q3,69,69,15,62.31884057971014,3.2074551322963063,3.807986479923242,-16.376017483048535,-29.44991497975098,17.391304347826086,11.813013591142736,-11.024814626565096,1.6506746778782277,0.9153417876680862,53.62318840579711,3.807986479923242,1.39081544691797,4.581181233466514,-6.38618773566183,20.0,1,1,0,0,descriptive only
all_drops,10,recent,hold_30,2026Q1,339,279,47,45.42772861356932,2.500185279434192,-1.4642000007069056,-15.332058378256853,-36.25048732747046,23.303834808259587,17.234425584506624,-9.765074217761237,-0.542492287414531,2.104664854479675,48.67256637168141,0.4927675198050818,-1.256516530835727,0.14524590557405404,-9.995285242810004,30.0,0,1,1,5,descriptive only
all_drops,10,recent,hold_30,2026Q2,289,245,58,53.979238754325266,2.92829724844118,1.8954882326975397,-14.131149373411938,-41.590910241301756,18.33910034602076,13.807471100087014,-9.832237494842653,-0.6288088393065383,0.49943113925915844,47.40484429065744,1.9509145796356848,-1.9284813870801776,2.641992284277417,-9.150468587296078,30.0,1,1,4,5,descriptive only
all_drops,10,recent,hold_30,2026Q3,69,69,15,62.31884057971014,7.411737211878078,5.117208752617541,-11.09695506037649,-20.155512545343978,13.043478260869565,17.048397487191753,-8.525816320371463,2.3358137170536697,4.423843446561838,53.62318840579711,6.060510978798034,2.629015901324056,7.786541903274946,-7.2993610721521,30.0,1,1,0,0,descriptive only
all_drops,10,recent,recovery_30,2026Q1,339,279,47,55.75221238938053,-0.04506853792557501,2.880986072954217,-14.93466019138913,-36.25048732747046,20.943952802359885,8.147054799007146,-10.367143942460803,2.7354865764170455,0.4748246078807488,59.29203539823009,2.653634844915792,1.5104434458092064,4.110715733143899,-7.785651878458411,30.0,1,1,2,5,descriptive only
all_drops,10,recent,recovery_30,2026Q2,289,245,58,64.3598615916955,2.1950079272420457,5.598032867345526,-12.13696236722651,-41.590910241301756,14.186851211072666,8.769215901973185,-9.676862784408362,4.183063854755065,0.2444270172986766,60.553633217993074,4.087496919475209,2.696712809861998,4.743112228393986,-7.744749672407892,23.0,1,1,5,5,descriptive only
all_drops,10,recent,recovery_30,2026Q3,69,69,15,72.46376811594203,5.799236624309142,5.920438257394789,-9.1974071047706,-20.155512545343978,10.144927536231885,11.456821532616082,-9.0891447133407,5.846628755621563,4.011855257325996,69.56521739130434,5.920438257394789,4.505509430789002,7.089250830141536,-5.6058127225483645,17.0,1,1,0,0,descriptive only
all_drops,10,recent,recovery_stop_10,2026Q1,339,279,47,49.26253687315634,-1.2544772659035572,-1.2633620554727276,-13.322213510066144,-25.941999364561497,31.563421828908556,8.221885510981034,-10.455364380669408,0.8881925360298633,-0.7825140338245892,51.62241887905604,-1.3945415063789324,-1.256516530835727,1.313415826051223,-7.785651878458411,12.0,0,1,2,5,descriptive only
all_drops,10,recent,recovery_stop_10,2026Q2,289,245,58,57.43944636678201,1.1244264489856504,4.22330117596903,-11.857136096995042,-15.594883529539294,23.52941176470588,8.85622757217921,-9.310362058738987,2.5687743853623823,-0.35267631600206567,54.67128027681662,0.9630774472972725,-0.3380323869959567,3.422628370939873,-7.744749672407892,12.0,1,1,5,5,descriptive only
all_drops,10,recent,recovery_stop_10,2026Q3,69,69,15,63.76811594202898,1.0872088181451467,5.595934377570644,-16.273770943021454,-21.558701686125502,26.08695652173913,8.875025430390258,-12.619348419406249,4.250557781939057,0.34675608014665743,62.31884057971014,5.337593468464363,4.505509430789002,5.595934377570644,-5.6058127225483645,10.0,1,1,0,0,descriptive only
all_drops,10,recent,trailing_close_10,2026Q1,339,279,47,37.46312684365782,-0.8093702125807762,-4.825424291939607,-12.809073713687837,-25.941999364561497,24.188790560471976,12.317289788844754,-8.672982571925314,-4.024220131702828,-0.9851393394873714,38.05309734513274,-3.306072292525558,-4.431768474239172,-2.7515098537825633,-7.599516410692708,19.0,0,1,0,5,descriptive only
all_drops,10,recent,trailing_close_10,2026Q2,289,245,58,43.944636678200695,1.593703219120587,-3.2977381910447634,-11.291018185057967,-15.594883529539294,17.301038062283737,13.860667475536685,-8.02299098189697,-3.6931723137482497,-0.13149945326781,39.44636678200692,-1.9440774420769857,-3.4277503748741722,-3.4324737977391218,-7.56685664182376,19.0,0,1,2,5,descriptive only
all_drops,10,recent,trailing_close_10,2026Q3,69,69,15,50.72463768115942,3.0927621386981294,1.9659147958640544,-15.498875464777019,-21.558701686125502,24.637681159420293,15.888896127618358,-10.07972873224916,-1.6574800638461062,1.2566853326238179,49.275362318840585,2.5873004023084345,-1.1776878647869466,5.117208752617541,-6.38618773566183,30.0,1,1,0,0,descriptive only
all_drops,25,older,hold_20,2024Q3,26,26,11,69.23076923076923,3.598666338814214,2.695824116502099,-6.70269439151539,-25.609595585424728,7.6923076923076925,8.539727217332052,-7.518720637850923,0.07436678571360877,1.5512279804860376,50.0,0.8545417490006479,-0.7696544347118306,-1.555396075727078,-2.572570577323263,20.0,0,0,0,0,small (<30 trades)
all_drops,25,older,hold_20,2024Q4,222,203,46,52.702702702702695,1.4674462711087362,0.6142437369197284,-10.366736039530528,-29.409605130134008,10.81081081081081,8.812902921490155,-6.717491139316272,-0.7651795379767679,0.2784969843728801,46.3963963963964,-1.143628419112347,-0.874041044264237,-0.7331644306483143,-5.346743725961172,20.0,1,1,0,2,descriptive only
all_drops,25,older,hold_20,2025Q1,275,240,50,30.545454545454547,-4.787322726627699,-4.447949241003357,-16.91935354129387,-39.311494119440596,29.818181818181817,6.313267773954353,-9.669257815888916,-0.26578858341784706,-0.2983795036823999,49.09090909090909,-3.1840486071309293,0.18198033980722506,-4.447949241003357,-9.466518917207534,20.0,0,1,0,4,descriptive only
all_drops,25,older,hold_20,2025Q2,408,363,47,82.59803921568627,8.501203968151273,7.667581941443613,-2.164438904631739,-35.492622662646056,3.1862745098039214,11.420367175700036,-5.354542524016804,-1.087742507163136,-0.4759976639288654,44.85294117647059,3.9099373171211704,-0.3878999509161707,3.4684797049461036,-5.372873067621692,20.0,1,1,5,5,descriptive only
all_drops,25,older,hold_20,2025Q3,194,185,48,59.79381443298969,2.8550232808621416,1.5584231509744084,-9.289107810827813,-25.217647566879776,8.24742268041237,9.381265228409923,-6.850669871901225,0.06006793600885629,1.4214739532741023,51.03092783505154,0.10234613872014131,-1.486520182938353,1.5146115785899417,-4.399405151015207,20.0,1,1,3,3,descriptive only
all_drops,25,older,hold_20,2025Q4,198,190,33,52.02020202020202,1.7063933836271135,0.5121687204123204,-10.522201738125666,-27.77081020077542,11.616161616161616,9.820577092808577,-7.091090006327524,0.1801405499955333,1.0160312923518624,51.010101010101,0.4811926849133563,-0.09285009663668742,1.3459056876287567,-5.8310698137022,20.0,1,1,1,1,descriptive only
all_drops,25,older,hold_30,2024Q3,26,26,11,65.38461538461539,6.070492564868092,4.170543546362737,-15.787779983133866,-36.97677115019512,15.384615384615385,16.028837760570337,-12.739715027013935,1.8165847424904902,3.3159588818734584,53.84615384615385,0.9515365629937822,-0.23978802658826126,0.33477399748218506,-4.390785713684875,30.0,0,0,0,0,small (<30 trades)
all_drops,25,older,hold_30,2024Q4,222,203,46,50.9009009009009,1.6773456635613913,0.1656603981740723,-12.349162079428737,-37.24989273984133,14.864864864864865,10.71665292386519,-7.693679294368237,-1.620350933044712,0.17501025116808594,42.792792792792795,0.04539418685970409,-1.955136519404141,-1.2259160841015193,-6.920607284259633,30.0,1,1,1,2,descriptive only
all_drops,25,older,hold_30,2025Q1,275,240,50,22.90909090909091,-7.949293313502835,-7.48248168609158,-24.37763690177447,-44.95322339551714,42.54545454545455,8.738040490123776,-12.908265151373007,-1.0653436180692921,-0.9831605011330693,48.0,-5.884225949300603,0.019995458892136053,-4.498140690676133,-16.33858267716536,30.0,0,1,0,4,descriptive only
all_drops,25,older,hold_30,2025Q2,408,363,47,86.76470588235294,13.832732025809014,11.99191161902765,-1.347781687252336,-32.64274313527128,1.9607843137254901,16.776377565473183,-5.464499845322779,-1.2267478052041754,0.23012800596558083,47.30392156862745,5.650052536654765,-2.1218182805348933,5.3425142612610665,-5.503039309694296,30.0,1,1,5,5,descriptive only
all_drops,25,older,hold_30,2025Q3,194,185,48,55.154639175257735,5.01207783792433,0.9611834948691667,-9.920211669465372,-22.784490017594983,9.793814432989691,14.367414001926972,-6.493910317803059,-1.8305263812777417,2.155370045446485,42.2680412371134,0.4431968726509139,-1.952467657649154,1.411790567172,-4.873421122749034,30.0,1,1,3,3,descriptive only
all_drops,25,older,hold_30,2025Q4,198,190,33,55.05050505050505,1.4635930117525169,1.1101672899743287,-14.011203152125404,-41.54301745635909,16.161616161616163,10.551464940477254,-9.6664973279216,0.8365261649240174,0.7449699928204516,52.52525252525253,0.8712255190224782,-0.19080906952787524,1.834364860074722,-6.941327540658704,30.0,1,1,1,1,descriptive only
all_drops,25,older,recovery_30,2024Q3,26,26,11,73.07692307692307,3.0113224348555248,5.903133903009195,-9.457880575091636,-21.533281262017912,11.538461538461538,7.89121312264628,-10.23409514629081,3.857956679865165,1.77852949526324,69.23076923076923,2.4900008745515567,2.681932168781409,2.1069269370107557,-2.4422961161580603,26.0,0,0,0,0,small (<30 trades)
all_drops,25,older,recovery_30,2024Q4,222,203,46,61.261261261261254,1.3088535984772718,3.3239323520996678,-10.667517084258673,-37.24989273984133,12.162162162162163,7.255068116189467,-8.094462383021083,1.879115777678242,-0.017824014262376894,57.65765765765766,2.113910948908093,0.5763106704594706,2.6154767622656783,-5.7411421876268465,30.0,1,1,2,2,descriptive only
all_drops,25,older,recovery_30,2025Q1,275,240,50,40.0,-5.527555331486415,-3.72211919705574,-24.201982196438344,-44.95322339551714,36.36363636363637,7.498158274589486,-14.211364402203683,1.5783236891128372,-0.0549403653911691,57.45454545454546,-2.8380653727696714,2.006060054698583,-1.8654468635815658,-11.031224322103528,30.0,0,1,0,4,descriptive only
all_drops,25,older,recovery_30,2025Q2,408,363,47,88.23529411764706,8.785413838551857,8.786516519837463,-0.8000394530515805,-32.64274313527128,1.715686274509804,10.715343161469807,-5.689056083332775,1.3991658350031573,-0.40661067903504405,54.90196078431373,6.055118921692371,2.3830408266897862,5.729151834931434,-5.413684526446854,22.0,1,1,5,5,descriptive only
